"REF_DATE","GEO","DGUID","North American Industry Classification System (NAICS)","Statistics","Data type","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2014-04","Canada","2021A000011124","Total employed, all industries","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057603","1.1.1.1","17691.2","","","","1"
"2014-05","Canada","2021A000011124","Total employed, all industries","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057603","1.1.1.1","17687.7","","","","1"
"2014-06","Canada","2021A000011124","Total employed, all industries","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057603","1.1.1.1","17720.5","","","","1"
"2014-07","Canada","2021A000011124","Total employed, all industries","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057603","1.1.1.1","17771.9","","","","1"
"2014-08","Canada","2021A000011124","Total employed, all industries","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057603","1.1.1.1","17723.7","","","","1"
"2014-09","Canada","2021A000011124","Total employed, all industries","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057603","1.1.1.1","17756.0","","","","1"
"2014-10","Canada","2021A000011124","Total employed, all industries","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057603","1.1.1.1","17782.2","","","","1"
"2014-11","Canada","2021A000011124","Total employed, all industries","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057603","1.1.1.1","17784.5","","","","1"
"2014-12","Canada","2021A000011124","Total employed, all industries","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057603","1.1.1.1","17821.7","","","","1"
"2015-01","Canada","2021A000011124","Total employed, all industries","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057603","1.1.1.1","17813.1","","","","1"
"2015-02","Canada","2021A000011124","Total employed, all industries","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057603","1.1.1.1","17827.2","","","","1"
"2015-03","Canada","2021A000011124","Total employed, all industries","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057603","1.1.1.1","17854.1","","","","1"
"2015-04","Canada","2021A000011124","Total employed, all industries","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057603","1.1.1.1","17819.4","","","","1"
"2015-05","Canada","2021A000011124","Total employed, all industries","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057603","1.1.1.1","17843.7","","","","1"
"2015-06","Canada","2021A000011124","Total employed, all industries","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057603","1.1.1.1","17836.7","","","","1"
"2015-07","Canada","2021A000011124","Total employed, all industries","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057603","1.1.1.1","17863.3","","","","1"
"2015-08","Canada","2021A000011124","Total employed, all industries","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057603","1.1.1.1","17889.0","","","","1"
"2015-09","Canada","2021A000011124","Total employed, all industries","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057603","1.1.1.1","17890.2","","","","1"
"2015-10","Canada","2021A000011124","Total employed, all industries","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057603","1.1.1.1","17899.1","","","","1"
"2015-11","Canada","2021A000011124","Total employed, all industries","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057603","1.1.1.1","17872.6","","","","1"
"2015-12","Canada","2021A000011124","Total employed, all industries","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057603","1.1.1.1","17867.4","","","","1"
"2016-01","Canada","2021A000011124","Total employed, all industries","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057603","1.1.1.1","17871.6","","","","1"
"2016-02","Canada","2021A000011124","Total employed, all industries","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057603","1.1.1.1","17889.0","","","","1"
"2016-03","Canada","2021A000011124","Total employed, all industries","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057603","1.1.1.1","17892.8","","","","1"
"2016-04","Canada","2021A000011124","Total employed, all industries","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057603","1.1.1.1","17919.7","","","","1"
"2016-05","Canada","2021A000011124","Total employed, all industries","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057603","1.1.1.1","17947.4","","","","1"
"2016-06","Canada","2021A000011124","Total employed, all industries","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057603","1.1.1.1","17954.5","","","","1"
"2016-07","Canada","2021A000011124","Total employed, all industries","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057603","1.1.1.1","17943.2","","","","1"
"2016-08","Canada","2021A000011124","Total employed, all industries","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057603","1.1.1.1","17994.2","","","","1"
"2016-09","Canada","2021A000011124","Total employed, all industries","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057603","1.1.1.1","18032.5","","","","1"
"2016-10","Canada","2021A000011124","Total employed, all industries","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057603","1.1.1.1","18051.2","","","","1"
"2016-11","Canada","2021A000011124","Total employed, all industries","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057603","1.1.1.1","18076.0","","","","1"
"2016-12","Canada","2021A000011124","Total employed, all industries","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057603","1.1.1.1","18104.0","","","","1"
"2017-01","Canada","2021A000011124","Total employed, all industries","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057603","1.1.1.1","18172.5","","","","1"
"2017-02","Canada","2021A000011124","Total employed, all industries","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057603","1.1.1.1","18216.6","","","","1"
"2017-03","Canada","2021A000011124","Total employed, all industries","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057603","1.1.1.1","18241.5","","","","1"
"2017-04","Canada","2021A000011124","Total employed, all industries","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057603","1.1.1.1","18271.6","","","","1"
"2017-05","Canada","2021A000011124","Total employed, all industries","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057603","1.1.1.1","18312.9","","","","1"
"2017-06","Canada","2021A000011124","Total employed, all industries","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057603","1.1.1.1","18371.4","","","","1"
"2017-07","Canada","2021A000011124","Total employed, all industries","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057603","1.1.1.1","18416.9","","","","1"
"2017-08","Canada","2021A000011124","Total employed, all industries","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057603","1.1.1.1","18436.4","","","","1"
"2017-09","Canada","2021A000011124","Total employed, all industries","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057603","1.1.1.1","18442.5","","","","1"
"2017-10","Canada","2021A000011124","Total employed, all industries","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057603","1.1.1.1","18475.1","","","","1"
"2017-11","Canada","2021A000011124","Total employed, all industries","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057603","1.1.1.1","18550.5","","","","1"
"2017-12","Canada","2021A000011124","Total employed, all industries","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057603","1.1.1.1","18619.7","","","","1"
"2018-01","Canada","2021A000011124","Total employed, all industries","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057603","1.1.1.1","18576.8","","","","1"
"2018-02","Canada","2021A000011124","Total employed, all industries","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057603","1.1.1.1","18570.3","","","","1"
"2018-03","Canada","2021A000011124","Total employed, all industries","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057603","1.1.1.1","18630.1","","","","1"
"2018-04","Canada","2021A000011124","Total employed, all industries","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057603","1.1.1.1","18613.0","","","","1"
"2018-05","Canada","2021A000011124","Total employed, all industries","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057603","1.1.1.1","18621.7","","","","1"
"2018-06","Canada","2021A000011124","Total employed, all industries","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057603","1.1.1.1","18677.6","","","","1"
"2018-07","Canada","2021A000011124","Total employed, all industries","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057603","1.1.1.1","18763.9","","","","1"
"2018-08","Canada","2021A000011124","Total employed, all industries","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057603","1.1.1.1","18704.7","","","","1"
"2018-09","Canada","2021A000011124","Total employed, all industries","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057603","1.1.1.1","18797.5","","","","1"
"2018-10","Canada","2021A000011124","Total employed, all industries","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057603","1.1.1.1","18814.9","","","","1"
"2018-11","Canada","2021A000011124","Total employed, all industries","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057603","1.1.1.1","18869.4","","","","1"
"2018-12","Canada","2021A000011124","Total employed, all industries","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057603","1.1.1.1","18892.8","","","","1"
"2019-01","Canada","2021A000011124","Total employed, all industries","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057603","1.1.1.1","18920.5","","","","1"
"2019-02","Canada","2021A000011124","Total employed, all industries","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057603","1.1.1.1","18965.7","","","","1"
"2019-03","Canada","2021A000011124","Total employed, all industries","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057603","1.1.1.1","18932.9","","","","1"
"2019-04","Canada","2021A000011124","Total employed, all industries","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057603","1.1.1.1","19053.7","","","","1"
"2019-05","Canada","2021A000011124","Total employed, all industries","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057603","1.1.1.1","19067.3","","","","1"
"2019-06","Canada","2021A000011124","Total employed, all industries","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057603","1.1.1.1","19078.6","","","","1"
"2019-07","Canada","2021A000011124","Total employed, all industries","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057603","1.1.1.1","19072.4","","","","1"
